Reach,DateTime,elev,width,D50,yield
deposit_upstream,5/29/2021 15:00,1746.2021144793648,1.3516474975546813,44.35365763312363,33.51300529642567
deposit_upstream,5/29/2021 16:00,1746.2018018872911,1.3516476163539646,44.356549298430835,35.53511641241624
deposit_upstream,5/29/2021 17:00,1746.2017756444095,1.3516477451994457,44.362218470141265,37.18058738216814
deposit_upstream,5/29/2021 18:00,1746.2016393432204,1.35164793898035,44.365179100332895,41.54670735871531
deposit_upstream,5/29/2021 19:00,1746.2013133449468,1.3516480408929712,44.36824444186627,38.37827236013909
deposit_upstream,5/29/2021 20:00,1746.2012719469367,1.3516483459238788,44.37421394188896,46.996529987667515
deposit_upstream,5/29/2021 21:00,1746.2011123698717,1.3516488086512903,44.377255946913486,55.82103509142441
deposit_upstream,5/29/2021 22:00,1746.2009566003012,1.3516492811660965,44.38032177017483,59.6800723273621
deposit_upstream,5/29/2021 23:00,1746.2004132553898,1.3516498155935777,44.3833543456192,62.827148603484666
deposit_upstream,5/30/2021 0:00,1746.2004666675457,1.3516502114381332,44.391626640543976,60.73724268194545
deposit_upstream,5/30/2021 1:00,1746.199908019492,1.3516508088867276,44.394466785247644,64.60921250553874
deposit_upstream,5/30/2021 2:00,1746.1999702743099,1.3516513388751736,44.40279118453147,64.84664242352939
deposit_upstream,5/30/2021 3:00,1746.1994446021854,1.3516517332532962,44.40538369157288,61.42098484179476
deposit_upstream,5/30/2021 4:00,1746.199519599599,1.351651935705506,44.4133830573692,53.999296348521305
deposit_upstream,5/30/2021 5:00,1746.2010081568294,1.3630267471484292,44.28557723678226,58.93920303854908
deposit_upstream,5/30/2021 6:00,1746.2010053373847,1.3630270279716894,44.29415801393686,57.958364347871246
deposit_upstream,5/30/2021 7:00,1746.200523615674,1.3630272947573236,44.29817274922421,56.707001431261965
deposit_upstream,5/30/2021 8:00,1746.2005351700293,1.3630274791099735,44.30642762054832,52.68731368443437
deposit_upstream,5/30/2021 9:00,1746.2001495880263,1.3630275826622855,44.31018320563334,46.31068021675938
deposit_upstream,5/30/2021 10:00,1746.2001441446619,1.363027719163611,44.317281507785005,44.443276918508225
deposit_upstream,5/30/2021 11:00,1746.199795057385,1.3630278235569475,44.32072370979312,41.3662094396104
deposit_upstream,5/30/2021 12:00,1746.1996047835041,1.3630278850231667,44.327194663889095,36.56407655570393
deposit_upstream,5/30/2021 13:00,1746.199583221463,1.3630279993734138,44.33304880797167,37.850452953357255
deposit_upstream,5/30/2021 14:00,1746.199468429564,1.3630280934086967,44.33608954661698,36.972719192581685
deposit_upstream,5/30/2021 15:00,1746.1991251346838,1.3630282320597003,44.339085563378525,39.428797498977396
deposit_upstream,5/30/2021 16:00,1746.1990960328355,1.3630284705107303,44.345212010713816,46.0266159332369
deposit_upstream,5/30/2021 17:00,1746.1989430372505,1.363028857535126,44.34828954531044,54.757419674234995
deposit_upstream,5/30/2021 18:00,1746.1984683886392,1.3630291678559034,44.35139949926071,55.45794292495281
deposit_upstream,5/30/2021 19:00,1746.1984865251334,1.3630297175442558,44.3590869642048,63.346387073370146
deposit_upstream,5/30/2021 20:00,1746.1983254971567,1.3630306601824251,44.36193851247976,75.72458915801221
deposit_upstream,5/30/2021 21:00,1746.198166036562,1.363032278595916,44.36452240704607,91.7461578022809
deposit_upstream,5/30/2021 22:00,1746.1974402558415,1.3630330766697907,44.36655446342113,85.86095103640646
deposit_upstream,5/30/2021 23:00,1746.1975844309402,1.3630342817400727,44.37638804581733,89.37153800768785
deposit_upstream,5/31/2021 0:00,1746.1968189868098,1.3630354930936006,44.378270913412464,90.73256285650946
deposit_upstream,5/31/2021 1:00,1746.1964421704688,1.3630361065875045,44.38826223254913,81.85848035675654
deposit_upstream,5/31/2021 2:00,1746.1965929718224,1.3630370658178603,44.3976208038737,83.04232444858903
deposit_upstream,5/31/2021 3:00,1746.1958957426484,1.3630379579188066,44.39926861055871,82.2363687079658
deposit_upstream,5/31/2021 4:00,1746.1960568604652,1.3630387105714719,44.40855158977982,79.44781856248848
deposit_upstream,5/31/2021 5:00,1746.1954682593587,1.363039047751643,44.410156490117835,69.28226881502833
deposit_upstream,5/31/2021 6:00,1746.1955850951363,1.3630403513581126,44.41853176929208,82.93964116231516
