Reach,DateTime,elev,width,D50,yield
upstream,6/11/2021 15:00,1747.5202570223519,0.0,63.46867390660591,35.58708520754365
upstream,6/11/2021 16:00,1747.5202576188485,0.0,63.46864489125423,33.67022263195183
upstream,6/11/2021 17:00,1747.520258224166,0.0,63.46860722580358,31.895967565742488
upstream,6/11/2021 18:00,1747.5202588550703,0.0,63.46856248597386,29.52350136173838
upstream,6/11/2021 19:00,1747.520259519602,0.0,63.468508708520794,26.191888895921938
upstream,6/11/2021 20:00,1747.5202600275377,0.0,63.46844311733002,29.501837179797434
upstream,6/11/2021 21:00,1747.5202606490288,0.0,63.468394769935905,26.738439997083717
upstream,6/11/2021 22:00,1747.5202610315202,0.0,63.46833628607965,32.31282721700317
upstream,6/11/2021 23:00,1747.520261546629,0.0,63.46830696105156,30.978920102543945
upstream,6/12/2021 0:00,1747.5202619526367,0.0,63.468272234795286,32.88566261395919
upstream,6/12/2021 1:00,1747.5202625855352,0.0,63.46824922653999,27.236216814659457
upstream,6/12/2021 2:00,1747.5202631072,0.0,63.46819928222151,26.900826551401707
upstream,6/12/2021 3:00,1747.5202635160817,0.0,63.46815013196459,29.59129528142017
upstream,6/12/2021 4:00,1747.520263967691,0.0,63.468116242257814,29.428127664264448
upstream,6/12/2021 5:00,1747.5202645441925,0.0,63.468083247018015,25.322189646662693
upstream,6/12/2021 6:00,1747.520265056146,0.0,63.46803246442073,24.83333240634744
upstream,6/12/2021 7:00,1747.5202655745295,0.0,63.46798109652538,24.05723128374744
upstream,6/12/2021 8:00,1747.5202661184653,0.0,63.46792784719106,21.341604358535967
upstream,6/12/2021 9:00,1747.5202666729417,0.0,63.46786744371914,12.603259360880891
upstream,6/12/2021 10:00,1747.520267104429,0.0,63.46779192397976,9.035500098765892
upstream,6/12/2021 11:00,1747.5202676027236,0.0,63.46772101324736,10.256203276783571
upstream,6/12/2021 12:00,1747.520268054821,0.0,63.46765054782411,9.579373898711108
upstream,6/12/2021 13:00,1747.520268500608,0.0,63.46758252411967,9.40328413553666
upstream,6/12/2021 14:00,1747.520268929821,0.0,63.467516410427194,9.0782953668566
upstream,6/12/2021 15:00,1747.520269360496,0.0,63.467452303140135,9.340181404767499
upstream,6/12/2021 16:00,1747.5202697623372,0.0,63.46738954140173,8.7108485988424
upstream,6/12/2021 17:00,1747.5202701497265,0.0,63.467328926388014,8.092605993089567
upstream,6/12/2021 18:00,1747.5202705130614,0.0,63.467270236507915,7.360432938464847
upstream,6/12/2021 19:00,1747.5202709143578,0.0,63.467214024904486,8.656560417234088
upstream,6/12/2021 20:00,1747.5202713178974,0.0,63.467157659443956,10.537593634819157
upstream,6/12/2021 21:00,1747.5202717020986,0.0,63.46710241634544,13.187265353858724
upstream,6/12/2021 22:00,1747.5202720517386,0.0,63.46705141490502,14.627772389518677
upstream,6/12/2021 23:00,1747.5202724145151,0.0,63.46700554231639,14.26286282034783
upstream,6/13/2021 0:00,1747.520272758518,0.0,63.4669597295589,14.459261060223938
upstream,6/13/2021 1:00,1747.520273107434,0.0,63.46691591845194,14.121820098762331
upstream,6/13/2021 2:00,1747.5202734108564,0.0,63.46687211440422,15.49588992665334
upstream,6/13/2021 3:00,1747.5202737151496,0.0,63.46683396057204,15.872137191858936
upstream,6/13/2021 4:00,1747.5202740288391,0.0,63.466798121702794,15.393304752335402
upstream,6/13/2021 5:00,1747.5202742828856,0.0,63.46676174823121,17.160769766944572
upstream,6/13/2021 6:00,1747.5202745427166,0.0,63.46673257096,17.59548124393345
upstream,6/13/2021 7:00,1747.5202748598037,0.0,63.46670588773516,15.62701745037497
upstream,6/13/2021 8:00,1747.5202751983345,0.0,63.466672833025584,13.341588176647791
upstream,6/13/2021 9:00,1747.5202755054079,0.0,63.46663329524937,12.950437533645825
upstream,6/13/2021 10:00,1747.5202758186078,0.0,63.46659399690016,11.602584310810338
upstream,6/13/2021 11:00,1747.5202761157393,0.0,63.46655299878831,11.749129893306726
upstream,6/13/2021 12:00,1747.5202764135363,0.0,63.46651335904203,11.03764161154358
upstream,6/13/2021 13:00,1747.5202766835694,0.0,63.46647345044004,12.546468413238983
upstream,6/13/2021 14:00,1747.5202769567322,0.0,63.46643768787837,12.54318973445713
upstream,6/13/2021 15:00,1747.5202772250252,0.0,63.466402877077996,12.478033146878794
upstream,6/13/2021 16:00,1747.5202774084405,0.0,63.4663688367572,15.338972900551997
upstream,6/13/2021 17:00,1747.5202776847555,0.0,63.466345429118135,13.646004412330079
upstream,6/13/2021 18:00,1747.5202779855001,0.0,63.466316063826426,9.620086722451434
upstream,6/13/2021 19:00,1747.52027821529,0.0,63.466278428407406,12.371660616396253
upstream,6/13/2021 20:00,1747.5202784624773,0.0,63.4662473928483,12.102120280515436
upstream,6/13/2021 21:00,1747.5202787044536,0.0,63.46621650858976,11.970304126833696
upstream,6/13/2021 22:00,1747.5202789570965,0.0,63.46618609733459,10.98268890777561
upstream,6/13/2021 23:00,1747.5202790711135,0.0,63.466154066097886,15.46061887050453
upstream,6/14/2021 0:00,1747.5202791841516,0.0,63.46613792645757,17.034339076234094
upstream,6/14/2021 1:00,1747.5202792502016,0.0,63.46612919558234,18.795910658559972
upstream,6/14/2021 2:00,1747.5202793093094,0.0,63.466129245186934,19.79341433079872
upstream,6/14/2021 3:00,1747.5202794354902,0.0,63.4661343890659,18.93752275715676
upstream,6/14/2021 4:00,1747.520279541349,0.0,63.46613476701206,18.900073299980125
upstream,6/14/2021 5:00,1747.5202796365074,0.0,63.46613488409844,19.092220859875255
upstream,6/14/2021 6:00,1747.5202798185428,0.0,63.46613596203486,17.2955596130353
upstream,6/14/2021 7:00,1747.5202798352238,0.0,63.466128016464864,19.831465023622133
upstream,6/14/2021 8:00,1747.5202801083535,0.0,63.46613330779888,15.51504852806954
upstream,6/14/2021 9:00,1747.520280353152,0.0,63.46611742521724,13.555881315261031
upstream,6/14/2021 10:00,1747.5202805795493,0.0,63.4660937371772,12.593000498246631
upstream,6/14/2021 11:00,1747.5202808355918,0.0,63.46606768944346,10.31015174783428
upstream,6/14/2021 12:00,1747.52028106839,0.0,63.466036341970124,9.88289596001008
upstream,6/14/2021 13:00,1747.5202812872542,0.0,63.46600492006181,10.192626822257262
upstream,6/14/2021 14:00,1747.5202815142568,0.0,63.46597505148409,9.560413638119163
upstream,6/14/2021 15:00,1747.5202817431357,0.0,63.465944577806425,8.484385752424943
upstream,6/14/2021 16:00,1747.5202819494577,0.0,63.46591300522733,9.466454367835846
upstream,6/14/2021 17:00,1747.520282145115,0.0,63.46588398187167,10.094808504356038
upstream,6/14/2021 18:00,1747.5202823601965,0.0,63.46585720882514,9.085058021232047
upstream,6/14/2021 19:00,1747.5202825675117,0.0,63.465828827011016,8.65109298663441
upstream,6/14/2021 20:00,1747.520282724014,0.0,63.46580033610738,10.837335919667412
upstream,6/14/2021 21:00,1747.5202828451336,0.0,63.46577794450703,12.639697166780083
upstream,6/14/2021 22:00,1747.5202829199752,0.0,63.465762195800785,14.38442530757037
upstream,6/14/2021 23:00,1747.5202830538728,0.0,63.46575439412477,13.902592644867827
upstream,6/15/2021 0:00,1747.5202831930558,0.0,63.46574437853302,13.389199878222612
upstream,6/15/2021 1:00,1747.5202832785124,0.0,63.46573253675322,14.30927286015156
upstream,6/15/2021 2:00,1747.520283454926,0.0,63.4657252835563,12.539786905967794
upstream,6/15/2021 3:00,1747.5202835425455,0.0,63.46571072837687,13.821433274570015
